report_number,date_of_event,event_type,manufacturer_name,facility_state,patient_outcomes,product_code,brand_name,hcpcs_code,hcpcs_desc,device_category,bridge_confidence,n_cms_hosp_in_state,n_cms_measures_in_state
2649622-2020-08353,2020-04-09,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
2024168-2020-03970,2020-04-09,Injury,ABBOTT VASCULAR,,,MAF,GRAFTMASTER,C1876,"Stent, non-coa/non-cov w/del",bare_metal_stent,high,0,0
2024168-2020-03970,2020-04-09,Injury,ABBOTT VASCULAR,,,MAF,GRAFTMASTER,C1877,"Stent, non-coat/cov w/o del",bare_metal_stent,high,0,0
3004753838-2020-039398,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2032227-2020-111194,2020-04-09,Injury,MEDTRONIC PUERTO RICO OPERATIONS CO.,,,FRN,RESERVOIR 3ML MMT-332A,C1751,"Cath, inf, per/cent/midline",central_venous_catheter,high,0,0
3004753838-2020-039398,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
MW5094262,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
MW5094262,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039030,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039030,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039499,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
MW5094262,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039637,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2649622-2020-08353,2020-04-09,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
3004753838-2020-039499,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004464228-2020-06071,2020-04-09,Malfunction,INSULET CORPORATION,,,LZG,OMNIPOD INSULIN MANAGEMENT SYSTEM,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3004753838-2020-039501,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
MW5094262,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-42415,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
1000165971-2020-00373,2020-04-09,Malfunction,MICROPORT CRM S.R.L.,,,LWP,ENO,C1896,"Lead, aicd, non sing/dual",icd_lead_single_coil,medium,0,0
3013756811-2020-42415,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
MW5094262,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-41665,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
MW5094262,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039699,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
2649622-2020-08405,2020-04-09,Malfunction,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
2649622-2020-08405,2020-04-09,Malfunction,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
3004753838-2020-039699,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2017865-2020-05455,2020-04-09,Malfunction,"ST. JUDE MEDICAL, INC.(CRM-SYLMAR)",,,NVY,"OPTISURE ACTIVE FIXATION, DF-4 CONNECTOR",C1779,"Lead, pmkr, transvenous vdd",pacemaker_lead_vdd,high,0,0
2649622-2020-08395,2020-04-09,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
3004464228-2020-05935,2020-04-09,Injury,INSULET CORPORATION,,,LZG,OMNIPOD DASH¿ INSULIN MANAGEMENT SYSTEM,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3004753838-2020-039501,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-41665,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
2938836-2020-02892,2020-04-09,Injury,"ST. JUDE MEDICAL, INC.(CRM-SUNNYVALE)",,,NVY,"DURATA STS OPTIM ACTIVE FIXATION, DF-4 CONNECTOR",C1779,"Lead, pmkr, transvenous vdd",pacemaker_lead_vdd,high,0,0
3013756811-2020-42411,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3013756811-2020-42411,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039689,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39466,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039689,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004464228-2020-05948,2020-04-09,Malfunction,INSULET CORPORATION,,,LZG,OMNIPOD INSULIN MANAGEMENT SYSTEM,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3013756811-2020-41648,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039180,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039180,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39330,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39330,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3013756811-2020-41648,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3008973940-2020-01000,2020-04-09,Malfunction,MEDTRONIC SINGAPORE OPERATIONS,,,LWS,SPRINT QUATTRO SECURE S MRI SURESCAN,C1721,"Aicd, dual chamber",icd_dual_chamber,high,0,0
3004753838-2020-39466,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039487,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039487,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
1000165971-2020-00379,2020-04-09,Malfunction,SORIN GROUP ITALIA S.R.L. - CRM FACILITY,,,DTB,SMARTVIEW HOTSPOT,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
1000165971-2020-00379,2020-04-09,Malfunction,SORIN GROUP ITALIA S.R.L. - CRM FACILITY,,,DTB,SMARTVIEW HOTSPOT,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
2649622-2020-08309,2020-04-09,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
2649622-2020-08309,2020-04-09,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
3004753838-2020-039464,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2182208-2020-00818,2020-04-09,Injury,"MEDTRONIC, INC.",,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1786,"Pmkr, single, rate-resp",pacemaker_single_chamber,high,0,0
3004753838-2020-039464,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39575,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39575,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3008973940-2020-01000,2020-04-09,Malfunction,MEDTRONIC SINGAPORE OPERATIONS,,,LWS,SPRINT QUATTRO SECURE S MRI SURESCAN,C1722,"Aicd, single chamber",icd_single_chamber,high,0,0
2649622-2020-08395,2020-04-09,Injury,MPRI,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
3008973940-2020-01000,2020-04-09,Malfunction,MEDTRONIC SINGAPORE OPERATIONS,,,LWS,SPRINT QUATTRO SECURE S MRI SURESCAN,C1887,"Catheter, guiding",ep_catheter_guiding,medium,0,0
3004753838-2020-039488,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039712,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039712,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39652,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2134265-2020-05685,2020-04-09,Malfunction,BOSTON SCIENTIFIC CORPORATION,,,DQY,WATCHMAN  TRUSEAL ACCESS SYSTEM,C1725,"Cath, translumin non-laser",atherectomy_catheter,high,0,0
3004753838-2020-039488,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39652,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39461,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39461,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039642,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039509,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039509,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039517,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039701,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039701,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039480,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
1000165971-2020-00378,2020-04-09,Malfunction,SORIN GROUP ITALIA S.R.L. - CRM FACILITY,,,DXY,REPLY,C1900,"Lead, coronary venous",lead_coronary_venous,medium,0,0
3004753838-2020-039517,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
1000165971-2020-00378,2020-04-09,Malfunction,SORIN GROUP ITALIA S.R.L. - CRM FACILITY,,,DXY,REPLY,C1899,"Lead, pmkr/aicd combination",pacemaker_lead_combo,medium,0,0
3004753838-2020-039656,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039656,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-038795,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
1000165971-2020-00378,2020-04-09,Malfunction,SORIN GROUP ITALIA S.R.L. - CRM FACILITY,,,DXY,REPLY,C1898,"Lead, pmkr, other than trans",pacemaker_lead,high,0,0
3004753838-2020-038795,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039718,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039522,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039637,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039522,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039480,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
2182208-2020-00818,2020-04-09,Injury,"MEDTRONIC, INC.",,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
1220452-2020-00042,2020-04-09,Malfunction,"MEDTRONIC, INC",,,DQX,ATTAIN HYBRID GUIDEWIRE,C1755,"Catheter, intraspinal",catheter_guidewire,medium,0,0
3004753838-2020-039603,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039448,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039448,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039641,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
1220452-2020-00042,2020-04-09,Malfunction,"MEDTRONIC, INC",,,DQX,ATTAIN HYBRID GUIDEWIRE,C1769,Guide wire,,medium,0,0
3004753838-2020-039642,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039641,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39567,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2134265-2020-05786,2020-04-09,Malfunction,BOSTON SCIENTIFIC CORPORATION,,,NIQ,PROMUS PREMIER,C1875,"Stent, coated/cov w/o del sy",drug_eluting_stent,high,0,0
2134265-2020-05786,2020-04-09,Malfunction,BOSTON SCIENTIFIC CORPORATION,,,NIQ,PROMUS PREMIER,C1874,"Stent, coated/cov w/del sys",drug_eluting_stent,high,0,0
3004753838-2020-039718,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39528,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39528,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39567,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-39661,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-39661,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039496,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
2017865-2020-05501,2020-04-09,Injury,"ST. JUDE MEDICAL, INC.(CRM-SYLMAR)",,,LWS,"FORTIFY ASSURA VR ICD, US",C1887,"Catheter, guiding",ep_catheter_guiding,medium,0,0
3004464228-2020-05975,2020-04-09,Malfunction,INSULET CORPORATION,,,LZG,OMNIPOD INSULIN PUMP,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3004753838-2020-039468,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039468,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039496,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
2134265-2020-05684,2020-04-09,Malfunction,BOSTON SCIENTIFIC CORPORATION,,,DQY,WATCHMAN  TRUSEAL ACCESS SYSTEM,C1725,"Cath, translumin non-laser",atherectomy_catheter,high,0,0
3004753838-2020-039603,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039469,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3004753838-2020-039493,2020-04-09,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
2649622-2020-08352,2020-04-09,Injury,MPRI,,,LWS,SPRINT QUATTRO SECURE S MRI SURESCAN,C1887,"Catheter, guiding",ep_catheter_guiding,medium,0,0
2649622-2020-08352,2020-04-09,Injury,MPRI,,,LWS,SPRINT QUATTRO SECURE S MRI SURESCAN,C1722,"Aicd, single chamber",icd_single_chamber,high,0,0
3004753838-2020-039121,2020-04-08,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-038952,2020-04-08,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-039577,2020-04-08,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3008973940-2020-00982,2020-04-08,Malfunction,MEDTRONIC SINGAPORE OPERATIONS,,,DTB,CAPSUREFIX NOVUS LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
3004464228-2020-05902,2020-04-08,Malfunction,INSULET CORPORATION,,,LZG,OMNIPOD INSULIN MANAGEMENT SYSTEM,E0784,Ext amb infusn pump insulin,insulin_pump,high,0,0
3004753838-2020-039577,2020-04-08,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-038825,2020-04-08,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0553,Ther cgm supply allowance,cgm_supply,medium,0,0
3004753838-2020-038825,2020-04-08,Malfunction,"DEXCOM, INC.",,,QBJ,DEXCOM G6 CONTINUOUS GLUCOSE MONITORING SYSTEM,K0554,Ther cgm receiver/monitor,cgm_receiver,medium,0,0
3008973940-2020-01002,2020-04-08,Injury,MEDTRONIC SINGAPORE OPERATIONS,,,DTB,CAPSURE SENSE LEAD MRI SURESCAN,C1785,"Pmkr, dual, rate-resp",pacemaker_dual_chamber,high,0,0
